39.9913283333,-105.2750000000,91.9776211122,0.0000000000,34.1115407140,92.0489705608
39.9913200000,-105.2750000000,95.5953000137,0.0000000000,34.5195328247,92.1522420386
39.9913200000,-105.2750166667,92.2568930307,0.0000000000,35.7991113019,92.4683887607
39.9913166667,-105.2750166667,93.8281732984,0.0000000000,35.9619430369,92.5078068244
39.9913133333,-105.2750166667,98.0297409839,0.0000000000,36.1286613980,92.5479812654
39.9913083333,-105.2750333333,97.1346820653,0.0000000000,37.6544285500,92.9072650699
39.9913050000,-105.2750333333,99.8688209343,0.0000000000,37.8223038417,92.9459034321
39.9913050000,-105.2750483333,93.2733544462,1.0000000000,38.9719096346,93.2059775861
39.9913000000,-105.2750483333,95.3558291355,0.0000000000,39.2222618467,93.2615965427
39.9912966667,-105.2750483333,100.3059271453,0.0000000000,39.3924335441,93.2992000692
39.9912916667,-105.2750483333,101.1505699136,0.0000000000,39.6533738036,93.3565467294
39.9912883333,-105.2750650000,101.1639637058,0.0000000000,41.0921181888,93.6661144199
39.9912850000,-105.2750650000,101.5091783258,0.0000000000,41.2665666418,93.7029105946
39.9912800000,-105.2750650000,104.6070231732,0.0000000000,41.5336604961,93.7589480203
39.9912766667,-105.2750816667,104.5609988351,0.0000000000,42.9678560306,94.0538175329
39.9912716667,-105.2750816667,105.7963191638,0.0000000000,43.2367843736,94.1080115873
39.9912633333,-105.2750983333,113.7408232180,0.0000000000,44.9404289578,94.4436881179
39.9912600000,-105.2750983333,109.9701126012,0.0000000000,45.1212009178,94.4785568495
39.9912600000,-105.2750983333,110.3765729988,0.0000000000,45.1212009178,94.4785568495
39.9912600000,-105.2751133333,107.0119922979,0.0000000000,46.2451472523,94.6922671817
39.9912600000,-105.2751300000,97.0355013572,1.0000000000,47.5006804486,94.9249404677
39.9912550000,-105.2751300000,104.2964997562,0.0000000000,47.7627098562,94.9727230261
39.9912516667,-105.2751466667,115.4616943459,1.0000000000,49.1928416349,95.2289820567
39.9912516667,-105.2751466667,106.7662414573,1.0000000000,49.1928416349,95.2289820567
39.9912483333,-105.2751633333,104.3213651876,1.0000000000,50.6253882187,95.4783111808
39.9912433333,-105.2751633333,103.9799622604,0.0000000000,50.8853542160,95.5227998890
39.9912350000,-105.2751633333,106.1380895015,0.0000000000,51.3289596369,95.5981930854
39.9912350000,-105.2751783333,105.0074805446,0.0000000000,52.4524976803,95.7862673134
39.9912316667,-105.2751783333,110.9816223658,0.0000000000,52.6295575038,95.8155382206
39.9912233333,-105.2751783333,122.0310343060,0.0000000000,53.0813945091,95.8897903239
39.9912116667,-105.2751783333,127.8169291005,0.0000000000,53.7339032173,95.9959116239
39.9912033333,-105.2751783333,118.5832424475,2.0000000000,54.2144860131,96.0732507437
39.9911983333,-105.2751783333,127.1074407472,0.0000000000,54.5082376062,96.1201866563
39.9911866667,-105.2751783333,115.6802279524,2.0000000000,55.2090945708,96.2311563441
39.9911866667,-105.2751783333,122.1434103416,2.0000000000,55.2090945708,96.2311563441
39.9912066667,-105.2751466667,118.7538755323,1.0000000000,51.7302702684,95.6658387971
39.9912033333,-105.2751633333,123.1745695773,1.0000000000,53.1286687365,95.8975225243
39.9911950000,-105.2751783333,119.1898451969,1.0000000000,54.7062181933,96.1516777149
39.9911950000,-105.2751783333,114.9465172701,1.0000000000,54.7062181933,96.1516777149
39.9911950000,-105.2751633333,120.2141773743,2.0000000000,53.6304660074,95.9791752620
39.9911900000,-105.2751633333,122.2775742734,2.0000000000,53.9370027059,96.0286800272
39.9911783333,-105.2751783333,120.4547046578,2.0000000000,55.7231639380,96.3116591990
39.9911700000,-105.2751950000,119.9045998209,2.0000000000,57.4207365100,96.5723190227
39.9911616667,-105.2752116667,116.5037957994,2.0000000000,59.1176305502,96.8252842308
39.9911583333,-105.2752116667,126.7296426053,1.0000000000,59.3261875489,96.8558726561
39.9911533333,-105.2752116667,117.0522445164,0.0000000000,59.6416086022,96.9019308159
39.9911500000,-105.2752283333,121.3076196032,1.0000000000,61.0226001168,97.1007580205
39.9911466667,-105.2752433333,121.4843640807,2.0000000000,62.2896587722,97.2792628843
39.9911416667,-105.2752600000,118.6781112394,3.0000000000,63.7805151094,97.4847042968
39.9911333333,-105.2752600000,118.4602379896,1.0000000000,64.2985325837,97.5549650808
39.9911333333,-105.2752766667,122.2420458303,3.0000000000,65.4777604059,97.7128201774
39.9911250000,-105.2752933333,121.9965031878,3.0000000000,67.1765023402,97.9352916049
39.9911100000,-105.2753100000,120.5850923417,2.0000000000,69.2925117342,98.2046699296
39.9911016667,-105.2753250000,119.8056817397,2.0000000000,70.8771910247,98.4010737976
39.9910966667,-105.2753250000,119.8139117183,1.0000000000,71.1908835069,98.4394315035
39.9910883333,-105.2753250000,121.5380664962,0.0000000000,71.7208876553,98.5038569683
39.9910766667,-105.2753250000,129.2917770479,1.0000000000,72.4760464250,98.5948337389
39.9910766667,-105.2753250000,120.2736061858,1.0000000000,72.4760464250,98.5948337389
39.9910650000,-105.2753416667,116.0849561148,2.0000000000,74.3970506364,98.8220582269
39.9910566667,-105.2753416667,129.2017950892,2.0000000000,74.9479352222,98.8861373038
39.9910516667,-105.2753416667,128.2903495892,2.0000000000,75.2821056140,98.9247790018
39.9910433333,-105.2753416667,123.7362614136,2.0000000000,75.8451725336,98.9895027209
39.9910366667,-105.2753583333,120.1243159043,3.0000000000,77.4311368512,99.1692565620
39.9910283333,-105.2753583333,124.0847468438,1.0000000000,77.9986268265,99.2326829879
39.9910233333,-105.2753750000,129.9805520678,2.0000000000,79.4703360575,99.3950448393
39.9910116667,-105.2753750000,135.1393118003,0.0000000000,80.2697836710,99.4819856996
39.9910033333,-105.2753750000,126.6699939967,1.0000000000,80.8494732809,99.5444877468
39.9910033333,-105.2753750000,132.3366460228,1.0000000000,80.8494732809,99.5444877468
39.9910066667,-105.2753750000,135.8087848506,1.0000000000,80.6165043569,99.5194231010
39.9910066667,-105.2753900000,130.0552912430,1.0000000000,81.6254331891,99.6274538308
39.9910000000,-105.2754066667,132.5239363147,1.0000000000,83.2090533352,99.7943554706
39.9910000000,-105.2754066667,136.3487527067,1.0000000000,83.2090533352,99.7943554706
39.9910000000,-105.2754066667,131.1128820662,1.0000000000,83.2090533352,99.7943554706
39.9909916667,-105.2754066667,137.4099652372,0.0000000000,83.7813946287,99.8538955561
39.9909866667,-105.2754066667,143.2918677479,1.0000000000,84.1279032012,99.8897451431
39.9909783333,-105.2754066667,141.9254465398,1.0000000000,84.7106411654,99.9497032263
39.9909750000,-105.2754066667,140.5131276035,1.0000000000,84.9452069140,99.9737214199
39.9909716667,-105.2754066667,147.5477313980,3.0000000000,85.1807374693,99.9977717636
39.9909716667,-105.2754233333,149.8335219306,1.0000000000,86.2849967115,100.1096495865
39.9909666667,-105.2754233333,144.8470615319,1.0000000000,86.6353807622,100.1448496179
39.9909583333,-105.2754400000,145.3729259967,1.0000000000,88.3251384015,100.3126303813
39.9909550000,-105.2754400000,147.2830551882,1.0000000000,88.5589662170,100.3355946130
39.9909583333,-105.2754400000,141.6664950723,1.0000000000,88.3251384015,100.3126303813
39.9909583333,-105.2754550000,141.5778145721,1.0000000000,89.3236272779,100.4102708628
39.9909550000,-105.2754550000,138.7933017578,1.0000000000,89.5546340876,100.4327051235
39.9909500000,-105.2754550000,151.2439677578,1.0000000000,89.9029763194,100.4664252424
39.9909466667,-105.2754716667,142.8767489820,1.0000000000,91.2407881185,100.5947244080
39.9909416667,-105.2754716667,145.1495451626,1.0000000000,91.5880689059,100.6277218929
39.9909383333,-105.2754716667,145.4463419553,1.0000000000,91.8208031110,100.6497655888
39.9909350000,-105.2754883333,143.2175922363,1.0000000000,93.1565944270,100.7752159173
39.9909350000,-105.2754883333,142.8847090343,1.0000000000,93.1565944270,100.7752159173
39.9909266667,-105.2755050000,148.3408544470,1.0000000000,94.8407901869,100.9308471236
39.9909266667,-105.2755216667,138.8039785726,2.0000000000,95.9528677686,101.0321030315
39.9909183333,-105.2755216667,138.3107501164,1.0000000000,96.5249843379,101.0837386453
39.9909133333,-105.2755366667,143.7791412587,0.0000000000,97.8693470386,101.2038776651
39.9909133333,-105.2755366667,139.7654599551,0.0000000000,97.8693470386,101.2038776651
39.9909133333,-105.2755366667,141.7586657131,0.0000000000,97.8693470386,101.2038776651
39.9909100000,-105.2755366667,135.7856621142,1.0000000000,98.0987766641,101.2242156800
39.9909050000,-105.2755366667,150.3194562085,1.0000000000,98.4445659487,101.2547788182
39.9909016667,-105.2755533333,144.8890095730,0.0000000000,99.7847767826,101.3722296517
39.9908933333,-105.2755533333,150.5608949380,1.0000000000,100.3612088650,101.4222615250
39.9908900000,-105.2755700000,155.0393287567,1.0000000000,101.7016850505,101.5375068211
39.9908850000,-105.2755700000,146.1656068435,1.0000000000,102.0475852303,101.5669984965
39.9908766667,-105.2755700000,149.2894064282,1.0000000000,102.6281230237,101.6162715711
39.9908683333,-105.2755866667,151.5164385253,1.0000000000,104.3144638976,101.7578344574
39.9908650000,-105.2755866667,149.1206907749,1.0000000000,104.5476554034,101.7772298033
39.9908566667,-105.2755866667,150.0124012870,3.0000000000,105.1341524553,101.8258202080
39.9908483333,-105.2755700000,159.9950054343,2.0000000000,104.6392325213,101.7848347617
39.9908450000,-105.2755700000,156.3718164748,2.0000000000,104.8794579346,101.8047525298
39.9908400000,-105.2755700000,156.9249708379,3.0000000000,105.2412591995,101.8346645633
39.9908333333,-105.2755700000,159.8805810974,0.0000000000,105.7265933199,101.8746286241
39.9908250000,-105.2755866667,159.1612353067,1.0000000000,107.4078011933,102.0116603684
39.9908116667,-105.2755866667,154.1326049181,7.0000000000,108.3860496120,102.0904116023
39.9908033333,-105.2756016667,159.1916003945,4.0000000000,109.9595108353,102.2155998323
39.9908000000,-105.2756016667,158.8321733794,7.0000000000,110.2054408461,102.2350045723
39.9907916667,-105.2756183333,161.4418406036,5.0000000000,111.8852986555,102.3664043582
39.9907883333,-105.2756350000,159.5990422223,1.0000000000,113.1998522909,102.4678610520
39.9907833333,-105.2756350000,155.5444925187,4.0000000000,113.5669615352,102.4959839780
39.9907833333,-105.2756666667,156.9991607300,2.0000000000,115.6141997355,102.6511673969
39.9907666667,-105.2756666667,152.0802675984,1.0000000000,116.8273407786,102.7418336768
39.9907633333,-105.2756833333,155.5110873523,2.0000000000,118.1471042823,102.8394054845
39.9907633333,-105.2756833333,171.0934259112,2.0000000000,118.1471042823,102.8394054845
39.9907516667,-105.2756833333,168.9603491069,4.0000000000,119.0007709422,102.9019393480
39.9907633333,-105.2757166667,167.3828571163,4.0000000000,120.3191871924,102.9976416370
39.9907550000,-105.2757316667,161.1493619472,4.0000000000,121.8991753909,103.1109592040
39.9907516667,-105.2757483333,150.5610109927,5.0000000000,123.2326645894,103.2054606304
39.9907466667,-105.2757483333,149.9387577910,5.0000000000,123.5880348990,103.2304723853
39.9907350000,-105.2757650000,152.9559536001,4.0000000000,125.5135573734,103.3647566239
39.9907350000,-105.2757816667,155.8751727695,5.0000000000,126.6121883252,103.4404541500
39.9907350000,-105.2757650000,154.5779184945,4.0000000000,125.5135573734,103.3647566239
39.9907266667,-105.2757650000,150.2502354972,2.0000000000,126.1087058772,103.4058452287
39.9907233333,-105.2757816667,155.5859020325,4.0000000000,127.4398037073,103.4970457259
39.9907100000,-105.2757816667,155.3045138838,2.0000000000,128.3950034465,103.5619063144
39.9907066667,-105.2757816667,163.8314077994,3.0000000000,128.6353044771,103.5781474251
39.9907016667,-105.2757816667,159.7902965221,3.0000000000,128.9970130724,103.6025369351
39.9907016667,-105.2757983333,157.8620922689,2.0000000000,130.0824991388,103.6753212882
39.9907016667,-105.2757983333,150.4623702606,2.0000000000,130.0824991388,103.6753212882
39.9906950000,-105.2757983333,156.1711194433,3.0000000000,130.5631374382,103.7073554018
39.9906866667,-105.2757983333,155.9063583425,3.0000000000,131.1671833791,103.7474477050
39.9906783333,-105.2758133333,161.7233626600,3.0000000000,132.7450800555,103.8513125237
39.9906700000,-105.2758133333,155.4844927494,2.0000000000,133.3521261931,103.8909427399
39.9906616667,-105.2758133333,156.3957484736,4.0000000000,133.9633947411,103.9306667364
39.9906533333,-105.2758300000,159.8508794812,4.0000000000,135.6508947015,104.0393970997
39.9906416667,-105.2758300000,166.2128442104,7.0000000000,136.5150549761,104.0945548151
39.9906366667,-105.2758466667,167.8766510509,6.0000000000,137.9553817966,104.1857167981
39.9906250000,-105.2758633333,162.5292765524,6.0000000000,139.8922178638,104.3068149602
39.9906216667,-105.2758466667,157.7849889547,7.0000000000,139.0734200347,104.2558265441
39.9906133333,-105.2758783333,154.4837903924,7.0000000000,141.7240260358,104.4198134705
39.9906083333,-105.2758783333,163.0277383257,7.0000000000,142.0966350262,104.4426197202
39.9906050000,-105.2758783333,159.9292252902,6.0000000000,142.3454096621,104.4578131814
39.9906000000,-105.2758783333,167.5791579625,7.0000000000,142.7200531516,104.4806438242
39.9905916667,-105.2758783333,161.4460744342,4.0000000000,143.3468239916,104.5187053510
39.9905850000,-105.2758783333,162.9352843600,2.0000000000,143.8511916885,104.5492131290
39.9905850000,-105.2758783333,163.2498986909,2.0000000000,143.8511916885,104.5492131290
39.9905800000,-105.2758950000,163.8262134404,4.0000000000,145.2872336087,104.6354929390
39.9905716667,-105.2759116667,161.6561326802,6.0000000000,146.9695995540,104.7354940660
39.9905683333,-105.2759116667,163.0808645775,4.0000000000,147.2202122028,104.7502926365
39.9905633333,-105.2759116667,166.4387116969,2.0000000000,147.5964556066,104.7724624173
39.9905516667,-105.2759283333,158.6822774556,2.0000000000,149.5286219059,104.8854304639
39.9905516667,-105.2759433333,157.2779846039,7.0000000000,150.4793349507,104.9404811120
39.9905516667,-105.2759433333,164.1607557898,7.0000000000,150.4793349507,104.9404811120
39.9905433333,-105.2759433333,163.2254090860,4.0000000000,151.1060555302,104.9765812269
39.9905400000,-105.2759433333,167.2402080411,2.0000000000,151.3571875564,104.9910048345
39.9905316667,-105.2759600000,165.8017662034,4.0000000000,153.0401819892,105.0870533180
39.9905316667,-105.2759600000,164.3345493663,4.0000000000,153.0401819892,105.0870533180
39.9905233333,-105.2759600000,165.3212165986,3.0000000000,153.6703696935,105.1227465703
39.9905150000,-105.2759766667,162.9631655616,2.0000000000,155.3539912985,105.2173921581
39.9905150000,-105.2759766667,164.5007784440,2.0000000000,155.3539912985,105.2173921581
39.9905033333,-105.2759766667,166.0458701502,6.0000000000,156.2394278374,105.2667566459
39.9904950000,-105.2760083333,164.3783813996,2.0000000000,158.8692246037,105.4117393663
39.9904900000,-105.2760083333,162.7168608967,3.0000000000,159.2464780652,105.4323405717
39.9904833333,-105.2760083333,164.6428788794,5.0000000000,159.7507911229,105.4598042000
39.9904750000,-105.2760083333,176.8737148118,5.0000000000,160.3833737171,105.4941307440
39.9904700000,-105.2760083333,187.1875449259,3.0000000000,160.7644053365,105.5147418169
39.9904666667,-105.2760250000,167.7067024203,6.0000000000,162.0624034581,105.5845893567
39.9904616667,-105.2760416667,163.8265223721,5.0000000000,163.4893928066,105.6607354663
39.9904533333,-105.2760583333,164.9907360281,4.0000000000,165.1691974156,105.7495250184
39.9904500000,-105.2760750000,166.2293737666,4.0000000000,166.4766271621,105.8180092173
39.9904466667,-105.2760750000,159.6393988029,2.0000000000,166.7271051948,105.8310680444
39.9904383333,-105.2760900000,161.1031214608,3.0000000000,168.3064805698,105.9129606212
39.9904333333,-105.2761066667,165.4052457611,6.0000000000,169.7422336611,105.9867421051
39.9904216667,-105.2761066667,164.2193071451,3.0000000000,170.6187966347,106.0314813402
39.9904100000,-105.2760900000,165.0718561007,4.0000000000,170.4522929346,106.0230008039
39.9903966667,-105.2760900000,170.5347822406,4.0000000000,171.4726406242,106.0748405668
39.9903933333,-105.2761066667,165.2064553809,5.0000000000,172.7704584847,106.1403335637
39.9903850000,-105.2761066667,164.6829466731,4.0000000000,173.4087297577,106.1723629884
39.9903816667,-105.2761066667,171.6666505844,5.0000000000,173.6646750832,106.1851736113
39.9903766667,-105.2761066667,170.7564818399,4.0000000000,174.0496012267,106.2044045005
39.9903816667,-105.2761066667,171.7632081432,5.0000000000,173.6646750832,106.1851736113
39.9903766667,-105.2761233333,168.3110153692,5.0000000000,175.0882181145,106.2560823067
39.9903683333,-105.2761233333,171.8352494027,5.0000000000,175.7283790823,106.2877819111
39.9903816667,-105.2761066667,166.9167932871,5.0000000000,173.6646750832,106.1851736113
39.9903816667,-105.2761233333,170.0274273128,5.0000000000,174.7055593942,106.2370783509
39.9903883333,-105.2761400000,169.2889641259,5.0000000000,175.2472039799,106.2639658017
39.9903883333,-105.2761400000,169.7586474850,5.0000000000,175.2472039799,106.2639658017
39.9904100000,-105.2761550000,168.4574473395,7.0000000000,174.5688987885,106.2302812950
39.9904133333,-105.2761550000,163.9469453251,8.0000000000,174.3207958169,106.2179278468
39.9904100000,-105.2761716667,168.7721083773,7.0000000000,175.6311338974,106.2829739527
39.9904016667,-105.2761883333,168.3005494260,7.0000000000,177.3129008788,106.3657505491
39.9904016667,-105.2761883333,167.3050964225,7.0000000000,177.3129008788,106.3657505491
39.9904016667,-105.2762050000,164.2310562236,4.0000000000,178.3814816029,106.4179391842
39.9904016667,-105.2762200000,135.6721181753,2.0000000000,179.3473620389,106.4648437120
39.9903933333,-105.2762200000,153.8138508025,4.0000000000,179.9586742248,106.4943995489
39.9903883333,-105.2762366667,152.8989078506,2.0000000000,181.3995437543,106.5636676570
39.9903850000,-105.2762533333,153.0910227198,3.0000000000,182.7211582119,106.6267206373
39.9903733333,-105.2762533333,138.1972238971,3.0000000000,183.5742112907,106.6671772683
39.9903650000,-105.2762533333,164.7428951450,5.0000000000,184.1864332487,106.6960966067
39.9903600000,-105.2762700000,164.5900340762,4.0000000000,185.6258711358,106.7637139446
39.9903566667,-105.2762850000,167.0093319829,2.0000000000,186.8366968626,106.8201874622
39.9903600000,-105.2762850000,166.1470877592,2.0000000000,186.5935010576,106.8088741178
39.9903733333,-105.2763016667,165.5662691175,3.0000000000,186.7104383227,106.8143158188
39.9903733333,-105.2762850000,164.2743352114,3.0000000000,185.6245344145,106.7636513959
39.9903683333,-105.2762850000,185.9893912744,3.0000000000,185.9871536359,106.7806028086
39.9903650000,-105.2763016667,174.3250021723,3.0000000000,187.3113142137,106.8422240681
39.9903600000,-105.2763016667,168.0634988164,3.0000000000,187.6731849805,106.8589883372
39.9903566667,-105.2763016667,167.2611227486,3.0000000000,187.9148377873,106.8701653171
39.9903566667,-105.2763183333,170.4805132062,4.0000000000,188.9972195547,106.9200521501
39.9903516667,-105.2763183333,182.8902419218,3.0000000000,189.3583510272,106.9366331089
39.9903483333,-105.2763350000,182.0421784115,4.0000000000,190.6825334461,106.9971621171
39.9903450000,-105.2763350000,169.1574224657,4.0000000000,190.9227569405,107.0080977885
39.9903450000,-105.2763516667,181.2292804530,5.0000000000,192.0085661245,107.0573559371
39.9903483333,-105.2763516667,160.4171868965,5.0000000000,191.7696990718,107.0465435837
39.9903483333,-105.2763516667,174.0286970721,5.0000000000,191.7696990718,107.0465435837
39.9903450000,-105.2763666667,165.6586653928,5.0000000000,192.9894768614,107.1016164262
39.9903400000,-105.2763833333,172.0299260055,6.0000000000,194.4387094972,107.1665984481
39.9903366667,-105.2763833333,176.1001329546,6.0000000000,194.6760592635,107.1771947775
39.9903316667,-105.2764000000,168.1836046375,7.0000000000,196.1260409784,107.2416490829
39.9903233333,-105.2764000000,163.4553016690,5.0000000000,196.7198867979,107.2679091651
39.9903150000,-105.2764166667,157.7655249786,6.0000000000,198.4082585625,107.3421387548
39.9903083333,-105.2764316667,160.4185706945,6.0000000000,199.8694199991,107.4058708925
39.9903033333,-105.2764483333,160.4962684049,7.0000000000,201.3217959841,107.4687597701
39.9902633333,-105.2764483333,156.4827972958,3.0000000000,204.1963560036,107.5919036006
39.9902433333,-105.2764650000,160.0047978250,3.0000000000,206.7324917752,107.6991186343
39.9902433333,-105.2764650000,156.1331135440,3.0000000000,206.7324917752,107.6991186343
39.9902583333,-105.2764816667,158.0387188511,4.0000000000,206.7303648672,107.6990292715
39.9902666667,-105.2764966667,160.0277114722,6.0000000000,207.1151193048,107.7151799155
39.9902583333,-105.2765133333,161.5433763826,7.0000000000,208.8044124945,107.7857372891
39.9902633333,-105.2765133333,158.3558164078,7.0000000000,208.4484746436,107.7709182778
39.9902750000,-105.2765133333,177.7699119679,9.0000000000,207.6212280883,107.7363789604
39.9902783333,-105.2765133333,158.4228050624,7.0000000000,207.3859518901,107.7265305365
39.9902950000,-105.2765133333,159.9481802156,3.0000000000,206.2146150690,107.6773326854
39.9903033333,-105.2765133333,159.4865711296,1.0000000000,205.6329263788,107.6527969696
39.9903033333,-105.2765133333,153.0846462825,1.0000000000,205.6329263788,107.6527969696
39.9903083333,-105.2765133333,154.5401045260,1.0000000000,205.2850433216,107.6380900218
39.9903200000,-105.2765300000,151.7395977124,4.0000000000,205.5987176664,107.6513518809
39.9903233333,-105.2765300000,149.2304421925,4.0000000000,205.3699101784,107.6416801120
39.9903450000,-105.2765300000,150.6651979677,4.0000000000,203.8913058761,107.5789179974
39.9903516667,-105.2765133333,153.1837302830,5.0000000000,202.3062889943,107.5111315222
39.9903600000,-105.2765300000,152.9077883545,5.0000000000,202.8782414220,107.5356532825
39.9903566667,-105.2765466667,144.6924962019,6.0000000000,204.2414220158,107.5938203597
39.9903483333,-105.2765633333,142.4398940502,6.0000000000,205.9407916888,107.6657914077
39.9903483333,-105.2765633333,144.6399079692,6.0000000000,205.9407916888,107.6657914077
39.9903450000,-105.2765783333,144.6299474445,7.0000000000,207.1914158166,107.7183790111
39.9903400000,-105.2765950000,146.6808407444,8.0000000000,208.6681284262,107.7800662650
39.9903283333,-105.2766283333,150.7284784993,6.0000000000,211.7329657323,107.9067134627
39.9903233333,-105.2766433333,150.6165367606,6.0000000000,213.0957154578,107.9624382046
39.9903150000,-105.2766600000,148.3892104958,7.0000000000,214.7922502290,108.0313160053
39.9903150000,-105.2766766667,151.1129640058,5.0000000000,215.9375100244,108.0775056330
39.9903033333,-105.2766933333,152.1332421249,5.0000000000,217.8486180656,108.1540400349
39.9902950000,-105.2766933333,149.3879871514,6.0000000000,218.3964087655,108.1758537028
39.9902916667,-105.2767083333,153.8739684113,6.0000000000,219.6457316550,108.2253992107
39.9902833333,-105.2767250000,146.3573897646,6.0000000000,221.3393551854,108.2921166569
39.9902783333,-105.2767416667,144.3734084802,5.0000000000,222.8144627922,108.3498113945
39.9902716667,-105.2767583333,149.5905489119,5.0000000000,224.4001229077,108.4114056578
39.9902666667,-105.2767733333,150.3165655221,4.0000000000,225.7628593615,108.4639937873
39.9902633333,-105.2767900000,159.5960471258,4.0000000000,227.1330138112,108.5165491200
39.9902633333,-105.2768066667,165.7337005369,3.0000000000,228.2877504461,108.5605960202
39.9902633333,-105.2768233333,157.0815724588,3.0000000000,229.4453534187,108.6045291900
39.9902583333,-105.2768233333,161.0181457688,3.0000000000,229.7688653798,108.6167674420
39.9902633333,-105.2768400000,148.7986521427,4.0000000000,230.6088094742,108.6484617234
39.9902550000,-105.2768400000,155.2762218612,3.0000000000,231.1457342935,108.6686615109
39.9907800000,-105.2760083333,121.3069721504,3.0000000000,139.3386336866,104.2723748019
39.9907833333,-105.2759933333,122.3447518025,2.0000000000,138.0626167523,104.1924658582
39.9907833333,-105.2759933333,121.6647048466,2.0000000000,138.0626167523,104.1924658582
39.9907883333,-105.2759933333,123.7338577614,3.0000000000,137.7615346617,104.1735032922
39.9907883333,-105.2760083333,119.4499434151,5.0000000000,138.8396044232,104.2412112012
39.9907916667,-105.2760083333,120.8737194661,6.0000000000,138.6411028923,104.2287839395
